deviceId,hour,lat,lon,sensorId,value
11266783878,7,23.8788,120.5646,pm2_5,63.68913
11266783878,8,23.8788,120.5646,pm2_5,97.69868
11266783878,9,23.8788,120.5646,pm2_5,183.81273
11266783878,10,23.8788,120.5646,pm2_5,23.78529
11266783878,11,23.8788,120.5646,pm2_5,32.09127
11266783878,12,23.8788,120.5646,pm2_5,32.76491
11266783878,13,23.8788,120.5646,pm2_5,29.16968
11266783878,14,23.8788,120.5646,pm2_5,23.372
11266783878,15,23.8788,120.5646,pm2_5,23.55771
11266783878,16,23.8788,120.5646,pm2_5,34.05025
11266783878,17,23.8788,120.5646,pm2_5,31.12601
11266783878,18,23.8788,120.5646,pm2_5,53.72543
11266783878,19,23.8788,120.5646,pm2_5,56.65148
11266783878,20,23.8788,120.5646,pm2_5,45.47148
11266783878,21,23.8788,120.5646,pm2_5,41.62583
11266783878,22,23.8788,120.5646,pm2_5,28.69125
11266783878,23,23.8788,120.5646,pm2_5,26.5341
11277141450,0,23.845108,120.57212,pm2_5,46.91006
11277141450,1,23.845108,120.57212,pm2_5,39.65285
11277141450,2,23.845108,120.57212,pm2_5,41.91481
11277141450,3,23.845108,120.57212,pm2_5,37.14876
11277141450,4,23.845108,120.57212,pm2_5,31.97417
11277141450,5,23.845108,120.57212,pm2_5,41.73653
11277141450,6,23.845108,120.57212,pm2_5,44.01797
11277141450,7,23.845108,120.57212,pm2_5,57.28175
11277141450,8,23.845108,120.57212,pm2_5,55.86636
11277141450,9,23.845108,120.57212,pm2_5,46.9199
11277141450,10,23.845108,120.57212,pm2_5,44.39671
11277141450,11,23.845108,120.57212,pm2_5,41.13271
11277141450,12,23.845108,120.57212,pm2_5,42.19918
11277141450,13,23.845108,120.57212,pm2_5,41.8195
11277141450,14,23.845108,120.57212,pm2_5,33.68326
11277141450,15,23.845108,120.57212,pm2_5,35.0034
11277141450,16,23.845108,120.57212,pm2_5,39.79096
11277141450,17,23.845108,120.57212,pm2_5,37.27836
11277141450,18,23.845108,120.57212,pm2_5,38.45755
11277141450,19,23.845108,120.57212,pm2_5,52.64016
11277141450,20,23.845108,120.57212,pm2_5,57.08016
11277141450,21,23.845108,120.57212,pm2_5,31.51936
11277141450,22,23.845108,120.57212,pm2_5,29.51764
11277141450,23,23.845108,120.57212,pm2_5,31.8142
11278242204,0,23.84578,120.573517,pm2_5,23.30998
11278242204,1,23.84578,120.573517,pm2_5,23.30998
11278242204,2,23.84578,120.573517,pm2_5,45.64362
11278242204,3,23.84578,120.573517,pm2_5,42.09498
11278242204,4,23.84578,120.573517,pm2_5,20.352
11278242204,5,23.84578,120.573517,pm2_5,27.18846
11278242204,6,23.84578,120.573517,pm2_5,30.81748
11278242204,7,23.84578,120.573517,pm2_5,25.30881
11278242204,8,23.84578,120.573517,pm2_5,36.21033
11278242204,9,23.84578,120.573517,pm2_5,31.82649
11278242204,10,23.84578,120.573517,pm2_5,30.84708
11278242204,11,23.84578,120.573517,pm2_5,57.37842
11278242204,12,23.84578,120.573517,pm2_5,55.60286
11278242204,13,23.84578,120.573517,pm2_5,29.52693
11278242204,14,23.84578,120.573517,pm2_5,25.83466
11278242204,15,23.84578,120.573517,pm2_5,30.87883
11278242204,16,23.84578,120.573517,pm2_5,43.38586
11278242204,17,23.84578,120.573517,pm2_5,52.20239
11278242204,18,23.84578,120.573517,pm2_5,41.51781
11278242204,19,23.84578,120.573517,pm2_5,59.9867
11278242204,20,23.84578,120.573517,pm2_5,61.11454
11278242204,21,23.84578,120.573517,pm2_5,32.21952
11278242204,22,23.84578,120.573517,pm2_5,26.09952
11278242204,23,23.84578,120.573517,pm2_5,23.49868
11279324000,0,23.849124,120.573376,pm2_5,23.84365
11279324000,1,23.849124,120.573376,pm2_5,28.69241
11279324000,2,23.849124,120.573376,pm2_5,28.69125
11279324000,3,23.849124,120.573376,pm2_5,18.37795
11279324000,4,23.849124,120.573376,pm2_5,36.83414
11279324000,5,23.849124,120.573376,pm2_5,29.98243
11279324000,6,23.849124,120.573376,pm2_5,36.35383
11279324000,7,23.849124,120.573376,pm2_5,23.65606
11279324000,8,23.849124,120.573376,pm2_5,27.32781
11279324000,9,23.849124,120.573376,pm2_5,71.38941
11279324000,10,23.849124,120.573376,pm2_5,31.83081
11279324000,11,23.849124,120.573376,pm2_5,33.33281
11279324000,12,23.849124,120.573376,pm2_5,32.50922
11279324000,13,23.849124,120.573376,pm2_5,40.02284
11279324000,14,23.849124,120.573376,pm2_5,47.13674
11279324000,15,23.849124,120.573376,pm2_5,54.33662
11279324000,16,23.849124,120.573376,pm2_5,27.98362
11279324000,17,23.849124,120.573376,pm2_5,26.42481
11279324000,18,23.849124,120.573376,pm2_5,30.41949
11279324000,19,23.849124,120.573376,pm2_5,61.45015
11279324000,20,23.849124,120.573376,pm2_5,61.45015
11279324000,21,23.849124,120.573376,pm2_5,32.61252
11279324000,22,23.849124,120.573376,pm2_5,26.31252
11279324000,23,23.849124,120.573376,pm2_5,23.42381
11279420374,0,23.867781,120.604934,pm2_5,21.94208
11279420374,1,23.867781,120.604934,pm2_5,21.45537
11279420374,2,23.867781,120.604934,pm2_5,19.31683
11279420374,3,23.867781,120.604934,pm2_5,19.96837
11279420374,4,23.867781,120.604934,pm2_5,20.02812
11279420374,5,23.867781,120.604934,pm2_5,19.38725
11279420374,6,23.867781,120.604934,pm2_5,19.12745
11279420374,7,23.867781,120.604934,pm2_5,21.49425
11279420374,8,23.867781,120.604934,pm2_5,24.79625
11279420374,9,23.867781,120.604934,pm2_5,24.85239
11279420374,10,23.867781,120.604934,pm2_5,26.36811
11279420374,11,23.867781,120.604934,pm2_5,29.90358
11279420374,12,23.867781,120.604934,pm2_5,29.64079
11279420374,13,23.867781,120.604934,pm2_5,35.41226
11279420374,14,23.867781,120.604934,pm2_5,24.68751
11279420374,15,23.867781,120.604934,pm2_5,24.57405
11279420374,16,23.867781,120.604934,pm2_5,25.45606
11279420374,17,23.867781,120.604934,pm2_5,22.58462
11279420374,18,23.867781,120.604934,pm2_5,29.08893
11279420374,19,23.867781,120.604934,pm2_5,21.31742
11279420374,20,23.867781,120.604934,pm2_5,38.08384
11279420374,21,23.867781,120.604934,pm2_5,35.57794
11279420374,22,23.867781,120.604934,pm2_5,21.79691
11279420374,23,23.867781,120.604934,pm2_5,20.86825
11280309796,0,23.85041,120.572875,pm2_5,26.5341
11280309796,1,23.85041,120.572875,pm2_5,31.27895
11280309796,2,23.85041,120.572875,pm2_5,35.03429
11280309796,3,23.85041,120.572875,pm2_5,21.92181
11280309796,4,23.85041,120.572875,pm2_5,21.71283
11280309796,5,23.85041,120.572875,pm2_5,27.05668
11280309796,6,23.85041,120.572875,pm2_5,61.68481
11280309796,7,23.85041,120.572875,pm2_5,22.90422
11280309796,8,23.85041,120.572875,pm2_5,26.70854
11280309796,9,23.85041,120.572875,pm2_5,38.26356
11280309796,10,23.85041,120.572875,pm2_5,41.12248
11280309796,11,23.85041,120.572875,pm2_5,27.9137
11280309796,12,23.85041,120.572875,pm2_5,30.80358
11280309796,13,23.85041,120.572875,pm2_5,28.90922
11280309796,14,23.85041,120.572875,pm2_5,24.1441
11280309796,15,23.85041,120.572875,pm2_5,29.03412
11280309796,16,23.85041,120.572875,pm2_5,25.32955
11280309796,17,23.85041,120.572875,pm2_5,30.47564
11280309796,18,23.85041,120.572875,pm2_5,46.9199
11280309796,19,23.85041,120.572875,pm2_5,64.28871
11280309796,20,23.85041,120.572875,pm2_5,60.53082
11280309796,21,23.85041,120.572875,pm2_5,31.71252
11280309796,22,23.85041,120.572875,pm2_5,29.06866
11280309796,23,23.85041,120.572875,pm2_5,26.12381
11280656143,0,23.798168,120.632679,pm2_5,24.37695
11280656143,1,23.798168,120.632679,pm2_5,24.1351
